segment,date_extract,income_statement,actual_month,forecast_month,budget_month,prev_year_month
Group,2021-10-01,Consolidated Revenues,134.49903800000038,162.9664600000001,167.44619399999988,135.7990749999999
Group,2021-10-01,Other operating expenses,-10.407378489999985,-6.311259999999997,-5.050944000000008,-8.789044871999998
Group,2021-10-01,Adjustments Other operating income,0.0,0.0,0.0,0.0
Group,2021-10-01,EAT,-36.505443000000014,-19.40267800000001,-14.132282000000004,-17.532220999999993
Group,2021-10-01,EBITDA reported,-21.557173000000006,-14.295165999999995,-8.651527000000002,-7.6227149999999995
Group,2021-10-01,Personnel expenses,-12.662617565000005,-12.608987999999997,-13.236381999999992,-11.039449728000008
Group,2021-10-01,Marketing expenses,-15.18996700000001,-15.596195999999992,-13.539097999999996,-5.986821000000006
Group,2021-10-01,Adjustments Other operating expenses,-0.1682775099999998,-0.5900499999999997,-0.5899999999999999,-0.4017801279999995
Group,2021-10-01,EBITDA adjusted,-21.01412090499987,-13.323985999999891,-7.681967000000043,-5.293415200000126
Group,2021-10-01,Adjustments Personnel expenses,-0.37818643499999993,-0.38112999999999975,-0.3795599999999997,-1.9160272719999991
Group,2021-10-01,Adjustments M&A,-0.4450878249999999,-0.38112999999999975,-0.3795599999999997,-1.133211632
Group,2021-10-01,External Revenues,158.81600000000003,188.0929580000004,196.05539399999975,177.3171868920001
Group,2021-10-01,External Revenues in LC,165.32704810057157,192.14028186199994,201.47497595999994,177.31718689199988
Group,2021-10-01,EBIT,-25.881989000000004,-18.14627399999999,-12.426045000000002,-11.064378000000005
Group,2021-10-01,Adjustments integration,-0.08667026,-0.09083000000000008,-0.09000000000000008,-1.1855957680000002
Group,2021-11-01,External Revenues in LC,184.5494390915935,135.911498059,202.35698144699973,164.94923484399965
Group,2021-11-01,Adjustments integration,-0.07200000000000006,-0.40700000000000003,-0.08999999999999986,-0.11899999999999977
Group,2021-11-01,Adjustments Other operating income,0.0,0.0,0.0,0.0
Group,2021-11-01,Gross profit,21.461050999999998,12.291787999999997,28.864472999999975,23.14521099999999
Group,2021-11-01,Marketing expenses,-16.25578,-14.548660000000012,-13.388759000000007,-5.5178280000000015
Group,2021-11-01,Adjustments Gross Profit,-0.2370000000000001,-0.16399999999999992,0.0,-1.7230000000000003
Group,2021-11-01,Adjustments Personnel expenses,-0.351,-0.3540000000000001,-0.3520000000000003,-0.7020000000000017
Group,2021-11-01,Adjustments Various / Reserve,-0.2509999999999999,1.838,-0.5,-2.0100000000000002
Group,2021-11-01,Distribution expenses,-4.680538000000006,-2.933106000000002,-5.277359000000004,-4.1107119999999995
Group,2021-11-01,EBITDA adjusted,-24.29433900000005,-35.56428300000002,-6.967264000000007,-2.8175969999999992
Group,2021-11-01,Other operating expenses,-9.012512000000008,-9.05223500000001,-5.092903,-5.781435000000002
Group,2021-11-01,Other operating income,-2.4012059999999993,-8.876449999999998,1.349164,1.214872999999999
Group,2021-11-01,EBIT,-31.432163000000003,-40.78429199999999,-11.690263999999999,-9.311858999999984
Group,2021-11-01,EBITDA reported,-27.256338999999997,-34.489283,-7.909263999999993,-6.336596999999998
Group,2021-11-01,EAT,-39.617921000000024,-50.710139999999996,-13.398019999999974,-3.9488580000000013
Group,2021-11-01,Adjustments M&A,-2.638000000000001,-0.3540000000000001,-0.3520000000000003,-1.3889999999999993
Group,2021-11-01,Adjustments Other operating expenses,-2.374,1.593,-0.5899999999999999,-1.0940000000000003
Group,2021-11-01,External Revenues,181.98699999999985,136.55410999999958,202.84577700000023,164.94923484399965
Group,2021-11-01,Consolidated Revenues,155.02077499999973,115.00985199999991,174.162057,137.67767700000013
Group,2021-11-01,Personnel expenses,-13.405354000000003,-12.44562000000002,-13.421879999999987,-11.76770599999999
Group,2021-12-01,EBITDA adjusted,-13.081140000000033,-28.41061599999992,-6.984876999999912,-20.30586799999991
Group,2021-12-01,Adjustments Various / Reserve,-0.5589999999999999,-1.9699999999999998,-0.5,-7.674
Group,2021-12-01,Adjustments integration,-0.09600000000000009,-0.09099999999999997,-0.09000000000000008,1.4219999999999997
Group,2021-12-01,Distribution expenses,-4.627192999999991,-4.967484999999996,-4.685406999999998,-4.350182999999994
Group,2021-12-01,EBITDA reported,-13.683140000000009,-30.396615999999995,-7.498877000000007,-27.293868000000003
Group,2021-12-01,EBIT,-20.571955000000003,-34.910623000000015,-12.752357000000018,-32.66382700000001
Group,2021-12-01,Other operating expenses,-10.160086000000007,-22.313263999999997,-7.495704999999994,-19.71802599999998
Group,2021-12-01,Adjustments Personnel expenses,0.6589999999999998,0.07399999999999984,0.07600000000000051,0.4670000000000023
Group,2021-12-01,Adjustments Gross Profit,-0.7040000000000002,0.0,0.0,-6.031000000000001
Group,2021-12-01,External Revenues in LC,205.1000372072192,169.22186050199957,185.1520612290003,174.2791963730008
Group,2021-12-01,Other operating income,1.5565620000000004,9.321594000000001,1.448525,0.0942090000000011
Group,2021-12-01,Consolidated Revenues,177.6356270000001,148.93987800000014,158.61165900000015,137.00051799999983
Group,2021-12-01,Gross profit,20.839145999999886,17.80862300000007,26.551911000000075,25.190753
Group,2021-12-01,Marketing expenses,-11.992695999999995,-16.05881099999999,-10.890706999999992,-7.801442999999999
Group,2021-12-01,EAT,-17.884201999999988,-36.67432499999998,-19.176018000000028,-38.18139500000001
Group,2021-12-01,Personnel expenses,-8.696872999999982,-12.201272999999986,-11.913494000000014,-13.721178000000009
Group,2021-12-01,Adjustments M&A,0.05200000000000138,0.07399999999999984,0.07600000000000051,-0.7360000000000007
Group,2021-12-01,Adjustments Other operating expenses,-0.5569999999999995,-2.06,-0.5899999999999999,-1.4239999999999995
Group,2021-12-01,External Revenues,200.92000000000007,170.11312800000042,185.0165790000001,174.2791963730008
Group,2021-12-01,Adjustments Other operating income,0.0,0.0,0.0,0.0
Group,2022-01-01,Personnel expenses,-13.636466,-5.487,-14.507247,-12.003434
Group,2022-01-01,EAT,-19.992348000000003,-4.49976,-18.255054,-8.014868
Group,2022-01-01,EBITDA reported,-15.494561,-2.287,-12.745463,-3.903426
Group,2022-01-01,Adjustments M&A,0.0,0.0,0.0,0.0
Group,2022-01-01,External Revenues in LC,161.0199544292852,51.01,179.241423112,158.06055187200005
Group,2022-01-01,Gross profit,19.949526,6.62,25.313966,21.556278999999996
Group,2022-01-01,EBIT,-19.837973,-4.222,-16.569008,-7.674097
Group,2022-01-01,External Revenues,157.105,51.01,180.536185,158.06055187200002
Group,2022-01-01,Distribution expenses,-4.298131000000001,-0.851,-5.12998,-4.47029
Group,2022-01-01,Adjustments integration,0.0,0.0,0.0,0.0
Group,2022-01-01,Adjustments Other operating income,0.0,0.0,0.0,0.0
Group,2022-01-01,Other operating income,1.154415,0.302,0.13975,1.034029
Group,2022-01-01,Other operating expenses,-6.773531000000001,-2.444,-6.674225000000001,-4.917266
Group,2022-01-01,Adjustments Personnel expenses,0.0,0.0,0.0,0.0
Group,2022-01-01,Consolidated Revenues,131.527329,51.01,154.502625,128.863602
Group,2022-01-01,Marketing expenses,-11.890374,-0.427,-11.887727,-5.1027439999999995
Group,2022-01-01,Adjustments Various / Reserve,0.0,0.0,0.0,0.0
Group,2022-01-01,EBITDA adjusted,-15.494561000000004,-2.2870000000000004,-12.745463,-3.9034260000000014
Group,2022-01-01,Adjustments Gross Profit,0.0,0.0,0.0,0.0
Group,2022-01-01,Adjustments Other operating expenses,0.0,0.0,0.0,0.0
DE,2021-01-01,ACTIVE_CUSTOMER_OTC,1164263.0,,,
DE,2021-01-01,ACTIVE_CUSTOMER_RX,183820.0,,,
DE,2021-01-01,ACTIVE_CUSTOMER,1381750.0,,,
DE,2021-01-01,CUSTOMER_NEW,439129.0,,,
DE,2021-01-01,CUSTOMER_REPEAT,942626.0,,,
DE,2021-01-01,CUSTOMER_NEW_OTC,421050.0,,,
DE,2021-01-01,CUSTOMER_NEW_RX,9974.0,,,
DE,2021-01-01,ORDERS_CUSTOMER_NEW,457451.0,,,
DE,2021-01-01,ORDERS_CUSTOMER_REPEAT,1536025.0,,,
DE,2021-01-01,ORDERS,1993476.0,,,
DE,2021-01-01,ORDERS_CUSTOMER_OTC,1745360.0,,,
DE,2021-01-01,ORDERS_CUSTOMER_RX,213031.0,,,
DE,2021-01-01,NET_SALES,88567394.7174,,,
DE,2021-01-01,NET_SALES_CUSTOMER_OTC,66552538.841800004,,,
DE,2021-01-01,NET_SALES_CUSTOMER_RX,21540441.0939,,,
DE,2021-01-01,SALES_NET_ONLINE,64158336.9079,,,
DE,2021-01-01,ORDERS_ONLINE,1688129.0,,,
DE,2021-01-01,ACTIVE_CUSTOMER_1Y_ROLLING,6710003.0,,,
DE,2021-01-01,BASKET_AVG,41.458635943323,,,
DE,2021-01-01,BASKET_AVG_OTC,37.429434260888996,,,
DE,2021-01-01,BASKET_AVG_RX,98.45624652894077,,,
DE,2021-01-01,NPS,72.696701,,,
DE,2021-01-01,SITE_VISITS,7029828.0,,,
DE,2021-01-01,ORDERS_1Y_ROLLING,19950606,,,
DE,2021-09-01,ACTIVE_CUSTOMER_OTC,1124375.0,,,
DE,2021-09-01,ACTIVE_CUSTOMER_RX,142865.0,,,
DE,2021-09-01,ACTIVE_CUSTOMER,1296579.0,,,
DE,2021-09-01,CUSTOMER_NEW,372502.0,,,
DE,2021-09-01,CUSTOMER_REPEAT,924083.0,,,
DE,2021-09-01,CUSTOMER_NEW_OTC,356815.0,,,
DE,2021-09-01,CUSTOMER_NEW_RX,6446.0,,,
DE,2021-09-01,ORDERS_CUSTOMER_NEW,385478.0,,,
DE,2021-09-01,ORDERS_CUSTOMER_REPEAT,1425992.0,,,
DE,2021-09-01,ORDERS,1811470.0,,,
DE,2021-09-01,ORDERS_CUSTOMER_OTC,1614879.0,,,
DE,2021-09-01,ORDERS_CUSTOMER_RX,166378.0,,,
DE,2021-09-01,NET_SALES,78923207.2631,,,
DE,2021-09-01,NET_SALES_CUSTOMER_OTC,61105135.3561,,,
DE,2021-09-01,NET_SALES_CUSTOMER_RX,17562342.7842,,,
DE,2021-09-01,SALES_NET_ONLINE,58718669.018,,,
DE,2021-09-01,ORDERS_ONLINE,1577099.0,,,
DE,2021-09-01,ACTIVE_CUSTOMER_1Y_ROLLING,8166658.0,,,
DE,2021-09-01,BASKET_AVG,41.136880003949756,,,
DE,2021-09-01,BASKET_AVG_OTC,37.538910173181,,,
DE,2021-09-01,BASKET_AVG_RX,101.5282895191105,,,
DE,2021-09-01,NPS,58.455215666667,,,
DE,2021-09-01,SITE_VISITS,6695502.0,,,
DE,2021-09-01,ORDERS_1Y_ROLLING,22691182,,,
CH,2020-02-01,ACTIVE_CUSTOMER_OTC,7970.0,,,
CH,2020-02-01,ACTIVE_CUSTOMER_RX,26958.0,,,
CH,2020-02-01,ACTIVE_CUSTOMER,34928.0,,,
CH,2020-02-01,CUSTOMER_NEW,4055.0,,,
CH,2020-02-01,CUSTOMER_REPEAT,30873.0,,,
CH,2020-02-01,CUSTOMER_NEW_OTC,2892.0,,,
CH,2020-02-01,CUSTOMER_NEW_RX,1163.0,,,
CH,2020-02-01,ORDERS_CUSTOMER_NEW,4365.0,,,
CH,2020-02-01,ORDERS_CUSTOMER_REPEAT,40635.0,,,
CH,2020-02-01,ORDERS,45000.0,,,
CH,2020-02-01,ORDERS_CUSTOMER_OTC,8449.0,,,
CH,2020-02-01,ORDERS_CUSTOMER_RX,35850.0,,,
CH,2020-02-01,NET_SALES,9499955.07,,,
CH,2020-02-01,NET_SALES_CUSTOMER_OTC,630622.91,,,
CH,2020-02-01,NET_SALES_CUSTOMER_RX,8737363.76,,,
CH,2020-02-01,ACTIVE_CUSTOMER_1Y_ROLLING,138902.0,,,
CH,2020-02-01,BASKET_AVG,211.11,,,
CH,2020-02-01,BASKET_AVG_OTC,74.64,,,
CH,2020-02-01,BASKET_AVG_RX,243.72,,,
CH,2020-02-01,ORDERS_1Y_ROLLING,91593.0,,,
CH,2020-05-01,ACTIVE_CUSTOMER_OTC,15825.0,,,
CH,2020-05-01,ACTIVE_CUSTOMER_RX,28195.0,,,
CH,2020-05-01,ACTIVE_CUSTOMER,44020.0,,,
CH,2020-05-01,CUSTOMER_NEW,8104.0,,,
CH,2020-05-01,CUSTOMER_REPEAT,35916.0,,,
CH,2020-05-01,CUSTOMER_NEW_OTC,6627.0,,,
CH,2020-05-01,CUSTOMER_NEW_RX,1477.0,,,
CH,2020-05-01,ORDERS_CUSTOMER_NEW,8863.0,,,
CH,2020-05-01,ORDERS_CUSTOMER_REPEAT,47340.0,,,
CH,2020-05-01,ORDERS,56203.0,,,
CH,2020-05-01,ORDERS_CUSTOMER_OTC,17557.0,,,
CH,2020-05-01,ORDERS_CUSTOMER_RX,37726.0,,,
CH,2020-05-01,NET_SALES,9924298.28,,,
CH,2020-05-01,NET_SALES_CUSTOMER_OTC,1383583.49,,,
CH,2020-05-01,NET_SALES_CUSTOMER_RX,8421471.51,,,
CH,2020-05-01,ACTIVE_CUSTOMER_1Y_ROLLING,166477.0,,,
CH,2020-05-01,BASKET_AVG,176.58,,,
CH,2020-05-01,BASKET_AVG_OTC,78.81,,,
CH,2020-05-01,BASKET_AVG_RX,223.23,,,
CH,2020-05-01,ORDERS_1Y_ROLLING,282973.0,,,
CH,2022-09-01,ACTIVE_CUSTOMER_OTC,11439.0,,,
CH,2022-09-01,ACTIVE_CUSTOMER_RX,28973.0,,,
CH,2022-09-01,ACTIVE_CUSTOMER,40412.0,,,
CH,2022-09-01,CUSTOMER_NEW,4095.0,,,
CH,2022-09-01,CUSTOMER_REPEAT,36317.0,,,
CH,2022-09-01,CUSTOMER_NEW_OTC,3003.0,,,
CH,2022-09-01,CUSTOMER_NEW_RX,1092.0,,,
CH,2022-09-01,ORDERS_CUSTOMER_NEW,4606.0,,,
CH,2022-09-01,ORDERS_CUSTOMER_REPEAT,50229.0,,,
CH,2022-09-01,ORDERS,54835.0,,,
CH,2022-09-01,ORDERS_CUSTOMER_OTC,12152.0,,,
CH,2022-09-01,ORDERS_CUSTOMER_RX,41921.0,,,
CH,2022-09-01,NET_SALES,13417614.33,,,
CH,2022-09-01,NET_SALES_CUSTOMER_OTC,994979.65,,,
CH,2022-09-01,NET_SALES_CUSTOMER_RX,12276318.16,,,
CH,2022-09-01,ACTIVE_CUSTOMER_1Y_ROLLING,199869.0,,,
CH,2022-09-01,BASKET_AVG,244.69,,,
CH,2022-09-01,BASKET_AVG_OTC,81.88,,,
CH,2022-09-01,BASKET_AVG_RX,292.84,,,
CH,2022-09-01,ORDERS_1Y_ROLLING,698909.0,,,
DE,2022-11-01,ACTIVE_CUSTOMER_OTC,1069388.0,,,
DE,2022-11-01,ACTIVE_CUSTOMER_RX,120954.0,,,
DE,2022-11-01,ACTIVE_CUSTOMER,1203722.0,,,
DE,2022-11-01,CUSTOMER_NEW,285783.0,,,
DE,2022-11-01,CUSTOMER_REPEAT,917939.0,,,
DE,2022-11-01,CUSTOMER_NEW_OTC,276567.0,,,
DE,2022-11-01,CUSTOMER_NEW_RX,5104.0,,,
DE,2022-11-01,ORDERS_CUSTOMER_NEW,295388.0,,,
DE,2022-11-01,ORDERS_CUSTOMER_REPEAT,1029237.0,,,
DE,2022-11-01,ORDERS,1324625.0,,,
DE,2022-11-01,ORDERS_CUSTOMER_OTC,1177561.0,,,
DE,2022-11-01,ORDERS_CUSTOMER_RX,133350.0,,,
DE,2022-11-01,NET_SALES,60821124.6535,,,
DE,2022-11-01,NET_SALES_CUSTOMER_OTC,47584312.0748,,,
DE,2022-11-01,NET_SALES_CUSTOMER_RX,13124926.4188,,,
DE,2022-11-01,SALES_NET_ONLINE,43670382.8029,,,
DE,2022-11-01,ORDERS_ONLINE,1103250.0,,,
DE,2022-11-01,ACTIVE_CUSTOMER_1Y_ROLLING,7803056.0,,,
DE,2022-11-01,BASKET_AVG,42.2157924884995,,,
DE,2022-11-01,BASKET_AVG_OTC,38.76407310049025,,,
DE,2022-11-01,BASKET_AVG_RX,103.0960935425455,,,
DE,2022-11-01,NPS,48.236865666667,,,
DE,2022-11-01,SITE_VISITS,150218.0,,,
DE,2022-11-01,ORDERS_1Y_ROLLING,21446084,,,
DE,2022-09-01,ACTIVE_CUSTOMER_OTC,1062260.0,,,
DE,2022-09-01,ACTIVE_CUSTOMER_RX,132323.0,,,
DE,2022-09-01,ACTIVE_CUSTOMER,1212510.0,,,
DE,2022-09-01,CUSTOMER_NEW,275636.0,,,
DE,2022-09-01,CUSTOMER_REPEAT,936880.0,,,
DE,2022-09-01,CUSTOMER_NEW_OTC,265850.0,,,
DE,2022-09-01,CUSTOMER_NEW_RX,4272.0,,,
DE,2022-09-01,ORDERS_CUSTOMER_NEW,284913.0,,,
DE,2022-09-01,ORDERS_CUSTOMER_REPEAT,1332661.0,,,
DE,2022-09-01,ORDERS,1617574.0,,,
DE,2022-09-01,ORDERS_CUSTOMER_OTC,1445836.0,,,
DE,2022-09-01,ORDERS_CUSTOMER_RX,153304.0,,,
DE,2022-09-01,NET_SALES,73783546.10689999,,,
DE,2022-09-01,NET_SALES_CUSTOMER_OTC,57378921.8653,,,
DE,2022-09-01,NET_SALES_CUSTOMER_RX,16253609.3617,,,
DE,2022-09-01,SALES_NET_ONLINE,55389071.2773,,,
DE,2022-09-01,ORDERS_ONLINE,1406481.0,,,
DE,2022-09-01,ACTIVE_CUSTOMER_1Y_ROLLING,7998950.0,,,
DE,2022-09-01,BASKET_AVG,42.21542670787325,,,
DE,2022-09-01,BASKET_AVG_OTC,38.3454910678625,,,
DE,2022-09-01,BASKET_AVG_RX,106.88010732965725,,,
DE,2022-09-01,NPS,62.015677666667,,,
DE,2022-09-01,SITE_VISITS,3331617.0,,,
DE,2022-09-01,ORDERS_1Y_ROLLING,22731956,,,
DE,2022-08-01,ACTIVE_CUSTOMER_OTC,1023848.0,,,
DE,2022-08-01,ACTIVE_CUSTOMER_RX,126313.0,,,
DE,2022-08-01,ACTIVE_CUSTOMER,1169040.0,,,
DE,2022-08-01,CUSTOMER_NEW,254407.0,,,
DE,2022-08-01,CUSTOMER_REPEAT,914638.0,,,
DE,2022-08-01,CUSTOMER_NEW_OTC,244201.0,,,
DE,2022-08-01,CUSTOMER_NEW_RX,4463.0,,,
DE,2022-08-01,ORDERS_CUSTOMER_NEW,262213.0,,,
DE,2022-08-01,ORDERS_CUSTOMER_REPEAT,1337814.0,,,
DE,2022-08-01,ORDERS,1600027.0,,,
DE,2022-08-01,ORDERS_CUSTOMER_OTC,1434895.0,,,
DE,2022-08-01,ORDERS_CUSTOMER_RX,145713.0,,,
DE,2022-08-01,NET_SALES,72713996.7901,,,
DE,2022-08-01,NET_SALES_CUSTOMER_OTC,56802787.3996,,,
DE,2022-08-01,NET_SALES_CUSTOMER_RX,15757367.839300001,,,
DE,2022-08-01,SALES_NET_ONLINE,54736279.1362,,,
DE,2022-08-01,ORDERS_ONLINE,1394087.0,,,
DE,2022-08-01,ACTIVE_CUSTOMER_1Y_ROLLING,8105814.0,,,
DE,2022-08-01,BASKET_AVG,42.432338405589746,,,
DE,2022-08-01,BASKET_AVG_OTC,38.33783075599475,,,
DE,2022-08-01,BASKET_AVG_RX,111.439363175169,,,
DE,2022-08-01,NPS,59.441076333333,,,
DE,2022-08-01,SITE_VISITS,4477929.0,,,
DE,2022-08-01,ORDERS_1Y_ROLLING,22915146,,,
EU,2022-03-01,ACTIVE_CUSTOMER,1205218.0,,,
EU,2022-03-01,CUSTOMER_NEW,59577.0,,,
EU,2022-03-01,CUSTOMER_REPEAT,88107.0,,,
EU,2022-03-01,CUSTOMER_NEW_OTC,59577.0,,,
EU,2022-03-01,NET_SALES,5784433.66,,,
EU,2022-03-01,ACTIVE_CUSTOMER_1Y_ROLLING,1205218.0,,,
EU,2022-03-01,BASKET_AVG,35.647188680524316,,,
EU,2022-03-01,SITE_VISITS,6396640.0,,,
EU,2022-03-01,ROAS,5.560157795019059,,,
EU,2022-03-01,ORDERS_1Y_ROLLING,1959177.071222,,,
DE,2020-02-01,ACTIVE_CUSTOMER_OTC,979056.0,,,
DE,2020-02-01,ACTIVE_CUSTOMER_RX,171373.0,,,
DE,2020-02-01,ACTIVE_CUSTOMER,1191017.0,,,
DE,2020-02-01,CUSTOMER_NEW,1088425.0,,,
DE,2020-02-01,CUSTOMER_REPEAT,102598.0,,,
DE,2020-02-01,CUSTOMER_NEW_OTC,928232.0,,,
DE,2020-02-01,CUSTOMER_NEW_RX,139852.0,,,
DE,2020-02-01,ORDERS_CUSTOMER_NEW,1240037.0,,,
DE,2020-02-01,ORDERS_CUSTOMER_REPEAT,530223.0,,,
DE,2020-02-01,ORDERS,1770260.0,,,
DE,2020-02-01,ORDERS_CUSTOMER_OTC,1530337.0,,,
DE,2020-02-01,ORDERS_CUSTOMER_RX,197205.0,,,
DE,2020-02-01,NET_SALES,79409921.5737,,,
DE,2020-02-01,NET_SALES_CUSTOMER_OTC,58441799.9419,,,
DE,2020-02-01,NET_SALES_CUSTOMER_RX,20316380.2638,,,
DE,2020-02-01,SALES_NET_ONLINE,56844883.2128,,,
DE,2020-02-01,ORDERS_ONLINE,1488330.0,,,
DE,2020-02-01,ACTIVE_CUSTOMER_1Y_ROLLING,1055738.0,,,
DE,2020-02-01,BASKET_AVG,42.088679955965,,,
DE,2020-02-01,BASKET_AVG_OTC,37.77299231289,,,
DE,2020-02-01,BASKET_AVG_RX,102.34202271908875,,,
DE,2020-02-01,NPS,66.2275,,,
DE,2020-02-01,ORDERS_1Y_ROLLING,17164952,,,
EU,2022-02-01,ACTIVE_CUSTOMER,1210116.0,,,
EU,2022-02-01,CUSTOMER_NEW,53244.0,,,
EU,2022-02-01,CUSTOMER_REPEAT,79484.0,,,
EU,2022-02-01,CUSTOMER_NEW_OTC,53244.0,,,
EU,2022-02-01,NET_SALES,5063569.89,,,
EU,2022-02-01,ACTIVE_CUSTOMER_1Y_ROLLING,1210116.0,,,
EU,2022-02-01,BASKET_AVG,34.99816762394509,,,
EU,2022-02-01,SITE_VISITS,6052901.0,,,
EU,2022-02-01,ROAS,5.023222281707483,,,
EU,2022-02-01,ORDERS_1Y_ROLLING,1961978.0124239998,,,
EU,2022-09-01,ACTIVE_CUSTOMER,1150631.0,,,
EU,2022-09-01,CUSTOMER_NEW,44832.0,,,
EU,2022-09-01,CUSTOMER_REPEAT,76332.0,,,
EU,2022-09-01,CUSTOMER_NEW_OTC,44832.0,,,
EU,2022-09-01,NET_SALES,4751117.08,,,
EU,2022-09-01,ACTIVE_CUSTOMER_1Y_ROLLING,1150631.0,,,
EU,2022-09-01,BASKET_AVG,36.06188342985526,,,
EU,2022-09-01,SITE_VISITS,4419079.0,,,
EU,2022-09-01,ROAS,8.592918148617674,,,
EU,2022-09-01,ORDERS_1Y_ROLLING,1902317.520942,,,
EU,2020-06-01,ACTIVE_CUSTOMER,868426.0,,,
EU,2020-06-01,CUSTOMER_NEW,63601.0,,,
EU,2020-06-01,CUSTOMER_REPEAT,62869.0,,,
EU,2020-06-01,CUSTOMER_NEW_OTC,63601.0,,,
EU,2020-06-01,NET_SALES,4841145.76,,,
EU,2020-06-01,ACTIVE_CUSTOMER_1Y_ROLLING,868426.0,,,
EU,2020-06-01,BASKET_AVG,34.41931689560049,,,
EU,2020-06-01,SITE_VISITS,5821813.0,,,
EU,2020-06-01,ROAS,5.722278802845367,,,
EU,2020-06-01,ORDERS_1Y_ROLLING,1369495.644036,,,
EU,2020-08-01,ACTIVE_CUSTOMER,933179.0,,,
EU,2020-08-01,CUSTOMER_NEW,56121.0,,,
EU,2020-08-01,CUSTOMER_REPEAT,55248.0,,,
EU,2020-08-01,CUSTOMER_NEW_OTC,56121.0,,,
EU,2020-08-01,NET_SALES,4097261.67,,,
EU,2020-08-01,ACTIVE_CUSTOMER_1Y_ROLLING,933179.0,,,
EU,2020-08-01,BASKET_AVG,33.32163588454876,,,
EU,2020-08-01,SITE_VISITS,5934751.0,,,
EU,2020-08-01,ROAS,5.3997858153516365,,,
EU,2020-08-01,ORDERS_1Y_ROLLING,1490070.3654719999,,,
Group,2020-12-01,ACTIVE_CUSTOMER_OTC,1039520.0,,,
Group,2020-12-01,ACTIVE_CUSTOMER_RX,206531.0,,,
Group,2020-12-01,ACTIVE_CUSTOMER,2328431.0,,,
Group,2020-12-01,CUSTOMER_NEW,438003.0,,,
Group,2020-12-01,CUSTOMER_REPEAT,960508.0,,,
Group,2020-12-01,CUSTOMER_NEW_OTC,418021.0,,,
Group,2020-12-01,CUSTOMER_NEW_RX,11936.0,,,
Group,2020-12-01,ORDERS_CUSTOMER_NEW,396011.0,,,
Group,2020-12-01,ORDERS_CUSTOMER_REPEAT,1451230.0,,,
Group,2020-12-01,ORDERS,1847241.0,,,
Group,2020-12-01,ORDERS_CUSTOMER_OTC,1566081.0,,,
Group,2020-12-01,ORDERS_CUSTOMER_RX,245952.0,,,
Group,2020-12-01,NET_SALES,100700486.1483,,,
Group,2020-12-01,NET_SALES_CUSTOMER_OTC,63070832.2102,,,
Group,2020-12-01,NET_SALES_CUSTOMER_RX,32421610.014900003,,,
Group,2020-12-01,SALES_NET_ONLINE,59701244.7225,,,
Group,2020-12-01,ORDERS_ONLINE,1507064.0,,,
Group,2020-12-01,ACTIVE_CUSTOMER_1Y_ROLLING,7496287.0,,,
Group,2020-12-01,BASKET_AVG,70.2603683615291,,,
Group,2020-12-01,BASKET_AVG_OTC,48.3447211489984,,,
Group,2020-12-01,BASKET_AVG_RX,127.571164041984,,,
Group,2020-12-01,NPS,73.446897,,,
Group,2020-12-01,SITE_VISITS,5073756.0,,,
Group,2020-12-01,ROAS,4.067617228123937,,,
Group,2020-12-01,ORDERS_1Y_ROLLING,22097691.602888,,,
Group,2021-02-01,ACTIVE_CUSTOMER_OTC,1115260.0,,,
Group,2021-02-01,ACTIVE_CUSTOMER_RX,273830.0,,,
Group,2021-02-01,ACTIVE_CUSTOMER,2530664.0,,,
Group,2021-02-01,CUSTOMER_NEW,489319.0,,,
Group,2021-02-01,CUSTOMER_REPEAT,1078167.0,,,
Group,2021-02-01,CUSTOMER_NEW_OTC,465016.0,,,
Group,2021-02-01,CUSTOMER_NEW_RX,15236.0,,,
Group,2021-02-01,ORDERS_CUSTOMER_NEW,439906.0,,,
Group,2021-02-01,ORDERS_CUSTOMER_REPEAT,1581210.0,,,
Group,2021-02-01,ORDERS,2021116.0,,,
Group,2021-02-01,ORDERS_CUSTOMER_OTC,1610103.0,,,
Group,2021-02-01,ORDERS_CUSTOMER_RX,369763.0,,,
Group,2021-02-01,NET_SALES,101374415.46350001,,,
Group,2021-02-01,NET_SALES_CUSTOMER_OTC,60443342.144099995,,,
Group,2021-02-01,NET_SALES_CUSTOMER_RX,34610458.5637,,,
Group,2021-02-01,SALES_NET_ONLINE,57070044.2744,,,
Group,2021-02-01,ORDERS_ONLINE,1521971.0,,,
Group,2021-02-01,ACTIVE_CUSTOMER_1Y_ROLLING,8453328.0,,,
Group,2021-02-01,BASKET_AVG,65.26125398504435,,,
Group,2021-02-01,BASKET_AVG_OTC,46.302002848520196,,,
Group,2021-02-01,BASKET_AVG_RX,176.298998184512,,,
Group,2021-02-01,NPS,84.4007865,,,
Group,2021-02-01,SITE_VISITS,11894158,,,
Group,2021-02-01,ROAS,6.50903770418362,,,
Group,2021-02-01,ORDERS_1Y_ROLLING,22689378.975496,,,
Group,2020-11-01,ACTIVE_CUSTOMER_OTC,1083995.0,,,
Group,2020-11-01,ACTIVE_CUSTOMER_RX,208009.0,,,
Group,2020-11-01,ACTIVE_CUSTOMER,2368266.0,,,
Group,2020-11-01,CUSTOMER_NEW,515270.0,,,
Group,2020-11-01,CUSTOMER_REPEAT,983801.0,,,
Group,2020-11-01,CUSTOMER_NEW_OTC,491600.0,,,
Group,2020-11-01,CUSTOMER_NEW_RX,13704.0,,,
